userId,numWatched
39acf63e-c53c-43b9-a250-7a391070861a,72
3a4ff1db-8a58-4a3b-872d-8bf143067225,71
ffaed591-9da5-4094-9e93-040f4300cf29,69
bd474dc1-7576-41ee-b18a-b2626b750a05,68
2d169120-94c0-4922-8842-e70abe8a0f0f,68
e640c31d-e996-4a18-9c0d-0cf9cf34f213,67
87982f3b-c465-47a6-8c8e-4a90970fa414,67
440b0165-274d-4ff4-8eba-e13b132a060c,67
e5d8698c-31c1-463a-8d52-8e605366c9ca,67
8ebe44e1-26d2-4018-9fa3-2efaa4356460,66
f7a2adb8-44d7-4408-a2a9-3a593fc6d626,66
4a8ee874-637b-40d4-a0f7-cbdf67af8687,66
8f11d2ed-f3c3-4cd7-82bc-a010bd5c5dbc,66
b8b8fad4-6967-49f2-b9be-6f1d8841d652,65
852d7a07-e8b2-4ce5-bf4e-8e31a3f7cd67,65
b33086ec-2aa1-4b83-bf40-b9c6a5f94001,65
66a5a0f7-29cc-4879-9e09-b9b5c4ab6616,65
0908d368-2378-4151-b75b-57c2b24527d0,65
f589baa4-583f-46fb-ae9f-4c3f031ce544,65
542b473f-f1cb-4c7f-b838-efc46ec00c7e,65
8bee6ade-1d9f-453e-b1ec-9a2c2bd5a973,65
8b59496f-6dd4-4cb1-a326-915c374a71b9,65
acd4dd71-be26-47a4-a321-c5d6edd7c94c,64
526b113d-eb69-4495-af20-c767deaf601d,64
0aa48365-e1d6-4dbf-8c92-87fe3f3be211,64
3729cedd-af2e-44e2-bc8d-5e1fa3198d38,64
37cf10bd-4d88-4773-84f8-f06eb83675de,64
7d95181f-3972-46fc-961a-6369c17dcf7d,64
a2e02c31-3078-4f51-9ef6-0ebd3909572d,64
9bf611fa-73fb-4f5c-ab6e-9854d1c08f4d,64
7884bd3e-d48f-4afd-87dd-2a7552c04480,64
779ea652-ed45-40c1-870c-2a5b0e64b8e5,64
56ed0585-d39d-41e3-bce2-c41db07867eb,63
ab6fe2df-5182-46f3-82cf-80c5833f2366,63
7bdce3f0-93d6-4785-b25c-a10a4a784fef,63
ce871e5a-123f-4070-9cc6-abdb9a3f4602,63
0e3fdbba-8b38-4d16-aa26-ee92b336bdce,63
e5564151-6819-4560-b743-0fe319ab1b56,63
8d23c80b-8af8-4928-b65e-29e491309ac9,63
f4536e6a-6742-4de6-bb70-c32aef994346,63
366ac39d-58ac-4349-9e42-4e53b7647d34,63
e21837ba-c601-4a3e-8af0-70862f616b2c,63
d29c9534-c77e-44ed-84ec-d74f6d7862d6,63
30f32365-1d5b-49c9-a3dc-17aa3038f008,63
9c699d5e-684c-46ef-9a56-f8a7953a3125,63
5c0b23e4-e800-4213-8cbe-f834dd88e552,63
368a724a-ea0f-4e4a-84b4-a26b24e6ad15,62
14910a64-ae16-4d0c-9380-d182dd129b8d,62
ddfeab0f-274a-4cab-86c2-873cbd8e485e,62
1f52599d-401d-45a8-b4da-7424e6a74312,62
4bc16485-1715-4582-9aa4-ae53a33c2105,62
c6c77500-a454-4bdf-bc56-ec2b43a26f1d,62
b6aeccba-d907-44fd-9a11-17fc8bcbff06,62
8aac0a51-d5da-45b7-bbbe-40b2b17d3207,62
74eabd61-8d5f-4b81-b139-e071f2634966,62
70e9df5b-cf41-4c7e-9095-e6d8f440b0f5,62
9cdc86cb-63a4-4a47-906f-2e0a6f82e50b,62
0ef242cf-8c59-45d7-acfc-dadce146c907,62
b354e8e4-e4cf-4d7f-9ce6-fa2cb576e157,62
a88a1fa3-33a1-4d18-aa52-2769ce031bc9,62
0bea1912-8742-4e0a-a11f-f3776a9700c7,62
bdca3d4a-a4e9-4f50-b87d-20a926d0f74e,62
f9032c5e-37b9-42f8-bc5d-794bf894c5f6,62
eb02c565-291a-4a85-9435-7e87f33c7dda,62
d7b3ff9b-b8e2-45f5-85f5-c1536734af79,61
d27e9267-9382-4326-9d9c-e554693cedae,61
d91c5e9a-ed7e-4f4a-b62b-ddabe069198a,61
ecb19de5-5c5f-4f2c-9701-ba751ec579ce,61
60fb8aee-a6ed-45fd-97be-b60d4c26bfc3,61
e360baa6-ef40-41e0-a5b0-926c7253d5a9,61
7189e22a-32f0-4470-95ec-fc248b4544b4,61
c3c31680-973a-45a0-9d32-b2711494d752,61
88bef6e1-7b34-4621-acc2-80eb73543e1a,61
7f49902a-5c65-464e-8d1b-a5ef8cd655f9,61
1bd62d4f-ce05-48d7-900c-3af3078fc39e,61
8105ba11-f657-4c76-b9d5-7b0c5f38e9ea,61
0b3351f6-9b05-476d-af06-2f4881ca007d,61
111b2175-95e8-437c-825c-e6229c4f3e73,61
f2363e67-9a7d-42ff-b0d8-39f36a7bf9a3,61
fa9933ad-75d7-48c1-a885-578c8a396627,61
f2a4aa8c-8936-44b0-a698-687a5550b87c,61
0c1db2bf-400f-4687-9780-928415e1dd75,61
fcb97ac6-b5a0-490c-b36f-cfa93608ed4e,61
3245d5a4-bcb6-435f-b7c2-7568837b07f7,60
2c3c2c85-c7e3-4f0c-9716-2d1303f4920f,60
cd0fc559-6914-4033-9cb6-d8eed6455b85,60
c852c2b2-9a7a-4695-9f6b-97dfcdd31657,60
25b49125-34d1-4694-a4a9-8415bcc3567b,60
a77c4e01-c7ba-4043-a9e5-820ca2aa1b5f,60
ff1946db-e085-4d32-aa19-e6f01e055416,60
b44c7c4c-9436-467e-9d37-699cdaca29bc,60
4ce801d5-2462-4aa3-af06-0ef7a07a3606,60
d7ebfedb-b85e-4603-ae39-292488dc47fa,60
20255ac0-1a78-4005-bd6f-b27d3390225d,60
abc5947d-72c5-40f9-8fd3-9cbf894bbf19,60
1349faae-5547-4996-84eb-ebfdf7af7e83,60
553c8e1e-9c9c-4043-a4fd-6912b6152117,60
58a7ebd3-00dc-4519-b78a-863b3f3385bd,60
6c9c02fe-e9f4-4cb2-82db-2231928d81fa,60
966bdb30-f9fa-4264-bb32-66fe2ef45fc9,60
5b9c65f7-90eb-46bb-b325-6dc347156917,60
9d7058a1-a664-4369-9c6a-f477d2133d51,60
9150b9ea-52fa-4ec6-b838-d38ade8f8b96,60
5a75ebd7-2703-44d7-b5b3-feef5c9fa437,60
fc4fa6b9-27e8-4a1d-a5b9-9cbdb4037d5a,60
6def3fa3-7ad4-4431-9c96-55af6ee7193c,60
9b9620dd-880e-45e9-a0d2-561b463f74b9,60
4f5f95f6-317d-47a4-9327-d4470dd61e7e,59
96bc14e6-7f18-4c84-a2ab-5800eb15ccf2,59
e1ec93c1-cac3-4adf-b0c9-676cc66a9bd8,59
3f94164a-a015-454e-81d4-47a3eb92cf66,59
9901ccc8-35bb-416b-bbe1-4f2bf0377e6d,59
b83b193c-e7c0-47ba-8133-2d7a595122ba,59
43b0c366-4f5e-47e4-8cbb-bb73397d9b1f,59
4af5437c-52d0-434c-b02c-0b4da08016b9,59
89a60fa7-bea9-4c35-8713-b41ed84c8034,59
2a86e17e-d27b-43ff-9a4e-c666204f8acb,59
c33ec730-5fae-4fb3-910f-9ed6d296a98b,59
25c9a6e0-96b2-4c2f-8b77-6baad0173ac4,59
903530a6-d9b8-4f04-88c3-2588bffa5261,59
b1656ef2-d2b7-4d26-8287-24686b87f6a9,59
4755d6e8-7cd0-429b-8073-c7a827bf8aec,59
9efb97d9-83c2-40fa-a649-3ed16d0cd576,59
354d9d75-5c50-477d-9aeb-aa5bfd137e3a,59
ea8a5e6f-b717-4828-953e-6ee9774317b4,59
5868e3f4-cf3a-4b0d-b720-cc3c7ab040b9,59
f22987c8-9382-4fcf-8da2-fd31c1d34e8a,59
e58dc7f2-eb12-4fca-8b70-b170762aebbb,59
13ee88b6-d2b9-4819-bfa0-dad0fa39bce3,59
be8dc89f-57de-429a-be29-65d8977cd92b,59
355d28ba-c542-4ded-b405-f4f0c95285bb,59
3bb14fbc-64c1-4e68-a718-eda5b7ecf5ef,58
8e98bb62-1771-469c-8ddb-d7557b3d7fc9,58
d39f1e34-a123-46c4-afc8-16a30002796a,58
6e6bcbc9-2d06-4914-8603-9a6fb3f3d25c,58
dc9a54c4-2dc6-4e1b-924a-5835841ddbe0,58
2e1e2f0c-09f5-4606-951a-b75c82f29646,58
362a412c-60d4-4244-9d91-e8848d0e9ab2,58
dadfbe4b-cb40-4bfe-a983-2d57f0030b60,58
7a872ba5-aa1b-4374-a4e5-73a555e6e0b0,58
2c551bf8-c71f-4183-817f-e4c6af4315fc,58
c21f25bf-6cb5-4d95-8bec-daaea49ca887,58
7b8498b6-6ad1-4690-a246-fd0e3902162f,58
da60ca11-fae6-44a2-b004-378ca17ce2fd,58
9e264040-b991-4d60-a3d5-e809da7dc603,58
5d2f43fd-2aa4-4c36-a073-1cb0c5928912,58
73ec1ac2-d148-45ac-94a8-9bdff51730d7,58
e3c793f4-ec17-4a98-bf62-43eba91e8cba,58
1d157eba-db57-4a02-95a4-4d0dd66ddd5d,58
fe96fb46-1629-4e5c-8a4c-d244146726c4,58
faa55a49-56e3-4584-9f19-8a70cfebc145,58
5fd34ddd-4b07-4f11-a022-b65dd1c9080e,58
b5c562c0-5d80-41e7-9245-b3bf83435bc7,58
ee74e2da-c2ca-4bde-abae-06902d2a7b61,58
632fbed4-f414-4493-9676-6ce1e75b08fe,58
1ca14264-6a5b-460e-9192-721c93373d56,58
a00b3d27-5cd3-480e-8fd2-7b108f16d6d2,58
bce6fa4e-11fe-4794-abb6-d9795961fbe2,58
447584b4-3f12-428a-aaba-36412f8de8ce,58
acba34e9-8ba9-415d-9004-5010bd48cdc0,58
854b808e-cfe0-4815-a049-8ce64f871126,57
f4552bb1-b079-4c1d-895b-dcf1d746aab3,57
aa4a21a8-6611-484f-8a80-1b15cfef08d0,57
535ec766-a38f-44aa-ba3e-68aefab85664,57
5904db5b-79b8-4ab8-90f9-6aeef1f0a243,57
f9cd24ea-eb70-48d0-8fdf-af910d2dcf67,57
373f4482-baca-450a-9443-2e1af62a4aac,57
8b697c79-4672-4a4e-ac87-c4ab7777d340,57
43e50511-d2be-4b64-b75f-3d1e7bc33fe9,57
30986592-0cbf-43bb-83ed-7501ab3bd373,57
4d34d9e8-bd80-47ec-9818-6482405a7b78,57
022c1627-8cc9-4442-a80b-985cf2dca1c6,57
98c7b0e1-b23c-450e-a023-1cf7c274603c,57
809e6d6f-fa3c-4c5c-84fa-e55006267201,57
bf32c7a6-67fd-4b2c-8b1c-0c6c208a2667,57
bf8840d4-c974-4135-b56b-edf7334ecd9e,57
a5968614-a22b-474a-b329-c7d119d7d50e,57
426b7282-8384-4774-8122-ce8e1872c39a,57
db8de084-49c6-4e28-939f-0e4f9ddce7f8,57
db031c3d-69e4-4c06-91fe-e9be0a3c173c,57
83e0109b-79cf-4f92-bc69-1079e2cd4729,57
e29444d5-af18-4eb1-b815-c50bc05db772,57
ddbefcf5-88b6-4333-aab4-e46efbaf17b6,57
da328f1b-d285-4f62-91d1-5566acc8d583,57
1e7bd02f-dfd7-40a0-bc77-dcd7dd894fc0,57
debbdc99-ab2b-4f6d-b060-2c216821cdbc,57
c8e737ea-30bc-4855-bfd6-7052107d4bef,56
7aecadca-74cf-422c-a118-81af2b5c7fdf,56
99e169eb-ef06-4681-afdc-d54e1020685b,56
f9ff7109-c3cf-44d4-b8bf-f8528c48c5c8,56
8ecacdb1-51cc-41d9-9751-89fab61265cb,56
9b8274ec-0e8f-47fb-8b16-07e1ec115798,56
404631db-f3db-4596-b11c-162051695899,56
2a4a5104-fa1d-41ff-ae15-5826b8496a72,56
4117c4fc-9785-48ed-a50a-e9781b418384,56
c2eed63d-197f-4be0-8d98-ddc34e596d20,56
c0ad8e65-4446-4778-b0e6-75f73f9b8bb2,56
280a7318-4389-4224-952b-74bec71d2e74,56
2f78ce7f-d50c-4edc-a7b5-e25e66b29fba,56
8dfe678f-c1c5-4b12-b934-8560dec64182,56
25b89810-db91-460e-bc8b-ade6916cf82e,56
f108b0a9-5e62-4310-9f89-6727ec84490d,56
5d92dc8c-d5f5-4bc3-b399-4b50e4113c56,56
9e75f24f-cce5-404c-afd7-80abf6bee06c,56
1b3895ad-05fb-44dc-af15-5325a6b0e2cd,56
baa13d7f-448e-4167-b4ae-05e811dff016,56
8de4afe5-59b3-4f84-9282-8a1c4ff4f979,56
e2fa2bb6-03de-4887-a118-2ddfbcb7587e,56
b081b6c2-0287-4096-939f-598a200eaca3,56
ad18e140-8d57-4f67-93db-95682af697ff,56
5156a5bd-d750-4a07-8ae5-6fdc39b0fa2f,56
5218deb4-1935-4819-a8b7-b9edb03cc155,56
cf685b6f-f975-4537-8d7d-77889af1fb7f,56
5497bc71-b15f-4161-ba6b-a5c6646e988b,56
d496e243-204c-4abd-ab34-ce1a19b6e935,56
f4d83663-21de-4b47-a1c0-ba12e175c2eb,56
6866fdb4-8288-4245-b289-5f3267562915,56
34882055-769c-48a5-866b-ed5c288848b5,56
11091e96-0e43-486a-9849-3521adbc169c,56
d2b4b954-a420-4929-8748-d4d1f6e41394,56
be4979d8-8829-4dc9-818a-f9b84565fb23,55
e17a5041-c049-4036-b20c-5ed040bc13cd,55
235460cf-4ee3-4573-a67a-655b74752ee4,55
ff552b27-ff14-4416-b60d-e56f947a259a,55
91b43f94-b11b-4843-b0b0-ce675a8151ef,55
e1190d77-c6b8-4000-82bb-05358102f6fe,55
7d3a2dcd-4e8a-4fd1-b906-d7c5b53c4d29,55
4d4bd16b-c3c8-4e4d-9cfc-83468d0a8f3c,55
4e425075-2afd-4e2f-9999-529f5e75dbcf,55
3217d8e7-5b04-409d-8117-2e994eb54063,55
33f1ae8a-8116-4782-a2bc-2632d1d7b10d,55
469ae040-a16d-49aa-b54b-5fed3fa0fe69,55
bd641787-987c-40f2-84e8-d90134b4bacc,55
ff4c0ad9-8a91-44e9-964e-54f7a59e6a8f,55
70709c10-6e95-4d93-b8c4-ce4e4e9c1d16,55
eebc79dc-ec39-449b-aac4-db6165bec582,55
46d10c07-3399-49e5-9957-f89da767a226,55
1b8ae42b-46d1-4b57-a8eb-d7fe45a8b438,55
7872da48-f390-4ac6-a53c-324a179e7459,55
b86d3272-a6a0-449c-8d04-caa5fbd9260a,55
baa84343-c497-4a17-8e17-e851163977af,55
59d9175b-3df2-4294-a218-ddc41eedb075,55
020fdae8-9299-4ab1-8f78-0540d8e76068,55
0809227c-4355-46e0-8ec7-79fb20101cb9,55
decbc12f-77f5-4ca1-9c4a-8d3eafa14767,55
89595f22-dde9-4f9c-9467-26e4b66e36cc,55
fea5608b-c394-4108-86ea-2d022d65320a,55
748102c4-33d6-4f3c-81e3-e7f0820e7e5f,55
87587905-cd78-41ab-bdff-3e3680942fd5,55
d1816433-792c-4dc7-ac48-be238f04fae4,55
1d9309a0-ee8a-4b8c-aea7-c0eb8e31a59d,55
7c21f27c-ad27-4b47-b36c-22d4ea9c36be,55
871cd69d-645e-480d-8ea6-bf2f6d647056,55
2c451ad7-dc3b-487e-be24-e91a2630629a,55
13588cd4-9a2a-4965-8557-aa3109d1fa72,55
6da52ff1-56ca-4b76-92b0-c565205c7887,55
791661b2-07ff-4cf7-bc15-a22368ba3c8a,55
2ce066b8-ff75-4bea-bff3-16271d7136c9,55
b104662f-3720-41ab-a5bc-4bfbe158f328,55
35657cbd-2486-4645-9268-2d7c694699ed,55
c3e2cdea-e061-4439-8d61-bd123975279b,55
ab40ca1d-63a5-454e-8290-e535a51d2b90,55
8cc206c6-ec4b-4289-bbef-9d29e2571d53,55
87bcfa91-0fcd-4818-bd87-c924b3528720,55
a9687973-bf1c-47f9-956a-1f07a24abe2a,55
f40ddd87-bb06-4d0f-b06d-867730fd0413,55
e0e39c4d-b1eb-46f0-bc8a-b0d8b1db0f37,54
e7055e61-e5e0-44aa-abfc-6c7310ee186d,54
7ee05cfe-f40f-4e88-a637-7d6b3474b963,54
e54dc2cc-3547-43a6-a87f-62ff76ad4c63,54
4b1dd45c-2d4b-47da-ba88-efeff5fae119,54
53abd1b7-8f0e-49e1-9190-5800116072cc,54
7148f63c-5a76-4335-abdc-c9d80f0de9c2,54
5989bfac-aee4-44e8-8c75-6863ff4d43b2,54
0bde12ae-cd3a-4c8a-9e37-8e9ad2f314bf,54
55a3264e-0f39-438a-b170-4f685372cb0b,54
6c592eb8-0204-4863-86cb-dc9bd95e7a70,54
51a85ab1-6251-4712-be1f-904cc177aa8b,54
518ee7d1-ffe4-41c9-8601-b2f724f4798f,54
56d41b80-efa6-4932-b693-6c3eba16585f,54
015019dd-a6ff-4d3e-9b21-13a42845aae0,54
a8204afc-4c39-43a8-b6c7-ef88992748b6,54
74ef3ac4-a5c0-4a37-a677-530cc72cf962,54
08323e29-9950-4ea7-8128-91a54117c5f5,54
5b5c6654-d67f-44a2-acf1-87068300de8f,54
10a05b48-4730-4fd5-a5bc-d2f6aba7dd5c,54
d1fbd9ce-b21c-4771-a974-3a6fb6561a92,54
f64c554e-3963-4343-bc71-5ca5dc49c4e6,54
d6fb44a6-87bb-4caf-b28d-58b860e26d48,54
c35cb0fe-e7cc-4ae8-820a-13c86badf890,54
2d05fd25-b0ec-478b-bff4-a0dd4e3b019a,54
ef61c25d-fac9-4769-8131-187b7dfd27c0,54
f03b6423-10e9-4f65-aef9-a49aafa99abe,54
f8b1ef8a-bb85-4c6c-9555-2dc6815c45ae,54
3d710994-a3e7-47e7-8386-64514b9d8695,54
6fd25706-4eba-42fc-8d87-67e1cd9b6dbf,54
83950277-4f38-4fa8-ad8d-b7c71d73d4df,54
f1659c1c-e6d8-40a2-9491-0b94b37cb594,54
64dfcaa9-2398-4a66-96f7-3bad61623420,54
862f7285-cef6-4d2b-8247-735779c2532e,54
2c35b9bf-a563-409e-9243-d5892945462b,54
978c3e75-c9dc-45ac-8367-c15c1fd1ad90,54
db971786-f59e-42f0-be99-d21c6414dd01,54
ce66818b-eedd-41e4-9178-72b8f9f0199e,54
f0cbf1a4-c62a-404f-9041-8c5d75600ada,54
d11bad81-b9a6-4af4-99ad-52bcd827e736,54
840b1948-e974-452a-ab92-e5a9a4fe3dbd,54
281677ee-c56f-4034-a787-c3aceb251146,54
0ce93589-4275-4d3b-9a34-3fb03252be29,54
d3297e12-f369-4f07-a55c-05b4cab8b018,54
de0a33ed-23f8-4975-88e9-2927d941d2f2,54
71142c95-dd8f-459a-bcca-4dd2dc5f936c,54
49ccd0e4-42b8-4e43-860c-fb5a2b19bfea,54
f1a18975-d3ee-4d33-b9db-69d75011c093,54
d4eab92e-bec3-485d-b15c-98a08812aae8,54
27cf0bb6-3488-4662-916d-3ad04eeec9ca,54
9be5adb7-b07d-4f62-88db-0365f488f3cb,54
1b354afb-a8fa-4b43-b954-b0a1ebe00aaf,54
1b645a5f-5cfa-4cfa-a8bb-5c5cfaee08a1,53
e5c5940c-e7ae-4d68-a5de-c0b06d81a54a,53
1c68efe9-ed6e-4845-8721-77cce7fb167c,53
18b15bb6-2e5c-4913-9348-2cff513acd75,53
64e2ddc4-ced6-4744-b51f-5d6ac81ee3fa,53
180fdea3-0f7f-4e29-9dc2-da30662727d6,53
ef4aecf1-6671-4aa3-8a4a-ad3fb65080e2,53
ee97c30d-d6e3-41d3-8a34-f3d5d945edd0,53
5907522d-6d0c-435a-8f6c-776f4f01551a,53
5fdac0e1-447a-4e25-9430-3c57d0ad39a9,53
726fada8-4c18-45dc-aea2-e99a5701bf86,53
92e83c03-7fb5-4536-98a1-fa8e22f1444d,53
5437d444-ce9f-43b6-9fec-7f425b7c4da1,53
8e798cb6-d967-4b69-93e4-5e78f78d3f7c,53
9493d101-2c8c-413a-8781-d4417a2c7344,53
